"Product ID","Title","Tags","Matched Keywords","Matched Licensors","Winning Licensor","Winning Score","Reason"
"278301717","APHI - Neon Heart Tank","Alpha Phi, RTS","Alpha Phi","Alpha Phi","Alpha Phi","90","Highest score match"
"278445497","Theta TB Flowy V-Neck Tee","Kappa Alpha Theta","Kappa Alpha Theta","Kappa Alpha Theta","Kappa Alpha Theta","90","Highest score match"
"279471325","Delta Sig Pocket Tee","campaign_past_campaign, past_campaign_temp","Delta Sig","Delta Sigma Phi","Delta Sigma Phi","80","Highest score match"
"279732113","Coachella Crop","ALL, General, instagram, RTS","","","Various","0","No matching keywords found"
"280268473","APhi Custom Pocket PW Tank","campaign_past_campaign, past_campaign_temp","APHI","Alpha Phi","Alpha Phi","80","Highest score match"
"280658769","DX - Vegas Formal Pocket Tee","campaign_past_campaign, past_campaign_temp","","","Various","0","No matching keywords found"
"280660541","DX - Vegas Formal Tank","campaign_past_campaign, past_campaign_temp","","","Various","0","No matching keywords found"
"280812769","KKG 'Merica Tank","campaign_past_campaign, Kappa Kappa Gamma, past_campaign_temp","Kappa Kappa Gamma","Kappa Kappa Gamma","Kappa Kappa Gamma","90","Highest score match"
"280833213","Stay Vertical American Apparel Unisex Tank","campaign_past_campaign, past_campaign_temp","","","Various","0","No matching keywords found"
"280838221","Stay Vertical Bro Tank","campaign_past_campaign, past_campaign_temp","","","Various","0","No matching keywords found"
"281191785","Theta Chi Spring 2014 Tank","campaign_past_campaign, past_campaign_temp","Theta Chi","Theta Chi","Theta Chi","100","Highest score match"
"281462181","SAE Paddy Murphy Jersey","campaign_past_campaign, past_campaign_temp","SAE","Sigma Alpha Epsilon","Sigma Alpha Epsilon","80","Highest score match"
"281464385","SAE Paddy Murphy Crew Tee","campaign_past_campaign, past_campaign_temp","SAE","Sigma Alpha Epsilon","Sigma Alpha Epsilon","80","Highest score match"
"281532985","ALPHA PHI War of the Roses Tank","campaign_past_campaign, past_campaign_temp","Alpha Phi","Alpha Phi","Alpha Phi","100","Highest score match"
"281535533","ALPHA DELTA PI War of the Roses Tank","campaign_past_campaign, past_campaign_temp","Alpha Delta Pi","Alpha Delta Pi","Alpha Delta Pi","100","Highest score match"
"281538325","SIGMA KAPPA War of the Roses Tank","campaign_past_campaign, past_campaign_temp","Sigma Kappa","Sigma Kappa","Sigma Kappa","100","Highest score match"
"281539009","ALPHA GAMMA DELTA War of the Roses Tank","campaign_past_campaign, past_campaign_temp","Alpha Gamma Delta","Alpha Gamma Delta","Alpha Gamma Delta","100","Highest score match"
"281541421","GAMMA PHI War of the Roses Tank","campaign_past_campaign, past_campaign_temp","Gamma Phi","Gamma Phi Beta","Gamma Phi Beta","80","Highest score match"
"281543445","ALPHA OMICRON PI War of the Roses Tank","campaign_past_campaign, past_campaign_temp","Alpha Omicron Pi","Alpha Omicron Pi","Alpha Omicron Pi","100","Highest score match"
"283662745","KAO Texas Tech - CaboBandz","campaign_past_campaign, past_campaign_temp","KAO","Kappa Alpha Theta","Kappa Alpha Theta","80","Highest score match"
"283741177","AXO What You Know Tank","Alpha Chi Omega, AXO Hidden, campaign_past_campaign, past_campaign_temp","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","90","Longest keyword wins tie-breaker"
"283741733","AXO - Making Texas Proud Tank","Alpha Chi Omega, AXO Hidden, campaign_past_campaign, past_campaign_temp","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","90","Longest keyword wins tie-breaker"
"284167021","DG - Anchor Splash 2014","campaign_past_campaign, past_campaign_temp","DG","Delta Gamma","Delta Gamma","80","Highest score match"
"284412913","Give Cancer The Boot Bro Tank (sand color)","campaign_past_campaign, past_campaign_temp","","","Various","0","No matching keywords found"
"284452057","AXO Davis CA Racerback Tank","campaign_past_campaign, past_campaign_temp","AXO","Alpha Chi Omega","Alpha Chi Omega","80","Highest score match"
"284458485","Do Good Flowy V-Neck","campaign_past_campaign, past_campaign_temp","","","Various","0","No matching keywords found"
"284459185","DG Aztec Racerback","campaign_past_campaign, past_campaign_temp","DG","Delta Gamma","Delta Gamma","80","Highest score match"
"284470481","DG Aztec Racerback","campaign_past_campaign, Delta Gamma, past_campaign_temp","Delta Gamma","Delta Gamma","Delta Gamma","90","Highest score match"
"284471673","DG Nautical Striped Crop","campaign_past_campaign, Delta Gamma, past_campaign_temp","Delta Gamma","Delta Gamma","Delta Gamma","90","Highest score match"
"284547577","DG - Sail Away Muscle Tank","blackfriday2016, Clearance Tank, Delta Gamma, Muscle Tank, RTS, saleFEB2017, Shirt, Spring Break, SpringBreak2017, Tank","Delta Gamma","Delta Gamma","Delta Gamma","90","Highest score match"
"284551169","APHI - Let It Be","Alpha Phi, Clearance Bin, RESTOCK, RTS, saleaug2016, Shirt, Tee","Alpha Phi","Alpha Phi","Alpha Phi","90","Highest score match"
"284561729","DG Tropical SnapBack","Delta Gamma, Hat, Headwear, RTS, Snapbacks, Spring Break","Delta Gamma","Delta Gamma","Delta Gamma","90","Highest score match"
"284567197","AXO Floral Snapback","Alpha Chi Omega, daily deal, Hat, Headwear, RTS, Snapbacks","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","90","Longest keyword wins tie-breaker"
"284568665","APHI Floral Snapback","Alpha Phi, Hat, Headwear, RTS, Snapbacks","Alpha Phi","Alpha Phi","Alpha Phi","90","Highest score match"
"285032337","AXO California Muscle Tee","Alpha Chi Omega, AXO Hidden, campaign_past_campaign, past_campaign_temp","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","90","Longest keyword wins tie-breaker"
"285034817","AXO California Flowy Racerback Tank","Alpha Chi Omega, AXO Hidden, campaign_past_campaign, past_campaign_temp","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","90","Longest keyword wins tie-breaker"
"285061697","Aphi So Fetch Racerback Tank","Alpha Phi, campaign_past_campaign, past_campaign_temp","Alpha Phi","Alpha Phi","Alpha Phi","90","Highest score match"
"285130425","APhi Chevron Pocket Tee","Alpha Phi, campaign_past_campaign, past_campaign_temp","Alpha Phi","Alpha Phi","Alpha Phi","90","Highest score match"
"285256005","APHI Derby Days Tank","campaign_past_campaign, past_campaign_temp","APHI","Alpha Phi","Alpha Phi","80","Highest score match"
"285257649","AXO Derby Days Tank","campaign_past_campaign, past_campaign_temp","AXO","Alpha Chi Omega","Alpha Chi Omega","80","Highest score match"
"285258449","DG Derby Days Tank","campaign_past_campaign, past_campaign_temp","DG","Delta Gamma","Delta Gamma","80","Highest score match"
"285260121","Pi Phi Derby Days Tank","campaign_past_campaign, past_campaign_temp","Pi Phi","Pi Beta Phi","Pi Beta Phi","80","Highest score match"
"285261453","Sigma Kappa Derby Days Tank","campaign_past_campaign, past_campaign_temp","Sigma Kappa","Sigma Kappa","Sigma Kappa","100","Highest score match"
"285263609","Theta Derby Days Tank","campaign_past_campaign, past_campaign_temp","THETA","Kappa Alpha Theta","Kappa Alpha Theta","80","Highest score match"
"285413969","KKG Derby Days Tank","campaign_past_campaign, past_campaign_temp","KKG","Kappa Kappa Gamma","Kappa Kappa Gamma","80","Highest score match"
"285424733","ASU Greek Week Tank","campaign_past_campaign, past_campaign_temp","","","Various","0","No matching keywords found"
"286378161","Sigma Chi Sweethearts","campaign_past_campaign, past_campaign_temp","Sigma Chi","Sigma Chi","Sigma Chi","100","Highest score match"
"286395105","UCLA Tri-Delt - Stagecoach","campaign_past_campaign, past_campaign_temp","Tri Delt","Delta Delta Delta","Delta Delta Delta","80","Highest score match"
"286395777","UCSB Tri-Delt - Stagecoach","campaign_past_campaign, past_campaign_temp","Tri Delt","Delta Delta Delta","Delta Delta Delta","80","Highest score match"
"286482825","KKG Ramones Muscle Tank","campaign_past_campaign, Kappa Kappa Gamma, past_campaign_temp","Kappa Kappa Gamma","Kappa Kappa Gamma","Kappa Kappa Gamma","90","Highest score match"
"287251593","AXO 'Crest' Quarter Zip Sweatshirt","campaign_past_campaign, past_campaign_temp","AXO","Alpha Chi Omega","Alpha Chi Omega","80","Highest score match"
"291725653","KKG Floral Camp Hat","campaign_past_campaign, past_campaign_temp","KKG","Kappa Kappa Gamma","Kappa Kappa Gamma","80","Highest score match"
"291766713","Chi Omega Cabobandz (Pink)","campaign_past_campaign, past_campaign_temp","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"292364401","APHI - Fear None Jersey","campaign_past_campaign, past_campaign_temp","APHI","Alpha Phi","Alpha Phi","80","Highest score match"
"292365717","APHI - Fear None Tee","campaign_past_campaign, past_campaign_temp","APHI","Alpha Phi","Alpha Phi","80","Highest score match"
"292367117","APHI - Fear None Tank","campaign_past_campaign, past_campaign_temp","APHI","Alpha Phi","Alpha Phi","80","Highest score match"
"292368241","APHI - Fear None Racerback","campaign_past_campaign, past_campaign_temp","APHI","Alpha Phi","Alpha Phi","80","Highest score match"
"292881545","DPhiE - Lemons Tank","campaign_past_campaign, Delta Phi Epsilon, past_campaign_temp","Delta Phi Epsilon","Delta Phi Epsilon","Delta Phi Epsilon","90","Highest score match"
"294123881","Theta Chi ""Cut The Chi"" Ladies Racerback","campaign_past_campaign, past_campaign_temp","Theta Chi","Theta Chi","Theta Chi","100","Highest score match"
"294164285","Chi Omega Floral Snapback","AFLV, AMG RTS, blackfriday2016, Chi Omega, Hat, Headwear, RTS, saleaug2016, saleFEB2017, Snapbacks","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"294187941","Alpha Phi Pocket Tank","campaign_past_campaign, past_campaign_temp","Alpha Phi","Alpha Phi","Alpha Phi","100","Highest score match"
"294189761","Alpha Phi White Tank","campaign_past_campaign, past_campaign_temp","Alpha Phi","Alpha Phi","Alpha Phi","100","Highest score match"
"294191421","Alpha Phi Black Tank","campaign_past_campaign, past_campaign_temp","Alpha Phi","Alpha Phi","Alpha Phi","100","Highest score match"
"295460605","Just DG It Custom V Neck","campaign_past_campaign, past_campaign_temp","DG","Delta Gamma","Delta Gamma","80","Highest score match"
"295461673","Just DG It Custom Bro Tank","campaign_past_campaign, past_campaign_temp","DG","Delta Gamma","Delta Gamma","80","Highest score match"
"295463861","OSU Shasta 2014 Bro Tank","campaign_past_campaign, past_campaign_temp","","","Various","0","No matching keywords found"
"295471317","Pike Spring Formal Tee","campaign_past_campaign, past_campaign_temp","PIKE","Pi Kappa Alpha","Pi Kappa Alpha","80","Highest score match"
"295472633","Pike Spring Formal Bro Tank","campaign_past_campaign, past_campaign_temp","PIKE","Pi Kappa Alpha","Pi Kappa Alpha","80","Highest score match"
"295472937","Pike Spring Formal Long Sleeve","campaign_past_campaign, past_campaign_temp","PIKE","Pi Kappa Alpha","Pi Kappa Alpha","80","Highest score match"
"296067397","ZBTahiti Bro Tank","campaign_past_campaign, past_campaign_temp","","","Various","0","No matching keywords found"
"296080601","DG Aztec Snapback","campaign_past_campaign, past_campaign_temp","DG","Delta Gamma","Delta Gamma","80","Highest score match"
"296083161","Official 2014 Shasta Tank","campaign_past_campaign, past_campaign_temp","","","Various","0","No matching keywords found"
"296085557","Fiji Does It Better Tank","campaign_past_campaign, past_campaign_temp","FIJI","Phi Gamma Delta","Phi Gamma Delta","80","Highest score match"
"296269045","APHI - Heart Tank","campaign_past_campaign, past_campaign_temp","APHI","Alpha Phi","Alpha Phi","80","Highest score match"
"296292041","APHI - Heart Vneck Tank.","Alpha Phi, campaign_past_campaign, past_campaign_temp","Alpha Phi","Alpha Phi","Alpha Phi","90","Highest score match"
"296297673","Theta Aviator Skull V-Neck","campaign_past_campaign, Kappa Alpha Theta, past_campaign_temp","Kappa Alpha Theta","Kappa Alpha Theta","Kappa Alpha Theta","90","Highest score match"
"296298853","Theta Aviator Skull Racerback","campaign_past_campaign, Kappa Alpha Theta, past_campaign_temp","Kappa Alpha Theta","Kappa Alpha Theta","Kappa Alpha Theta","90","Highest score match"
"296305189","Chi O 'Merica Tank","campaign_past_campaign, Chi Omega, past_campaign_temp","Chi Omega","Chi Omega","Chi Omega","90","Highest score match"
"296319645","Gamma Phi SLO Racerback","campaign_past_campaign, past_campaign_temp","Gamma Phi","Gamma Phi Beta","Gamma Phi Beta","80","Highest score match"
"296776093","Custom Fresh Prince Snapback!","campaign_past_campaign, General, past_campaign_temp","","","Various","0","No matching keywords found"
"296946205","Alpha Chi Kind Of Guy.","Alpha Chi Omega, AXO Hidden, campaign_past_campaign, past_campaign_temp","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","90","Longest keyword wins tie-breaker"
"297670413","KKG Adidas Triblend Tank","campaign_past_campaign, past_campaign_temp","KKG","Kappa Kappa Gamma","Kappa Kappa Gamma","80","Highest score match"
"298200589","Tri Delt Vegas Racerback","campaign_past_campaign, past_campaign_temp","Tri Delt","Delta Delta Delta","Delta Delta Delta","80","Highest score match"
"298688957","Custom Hawaiian Snapback!","campaign_past_campaign, General, past_campaign_temp","","","Various","0","No matching keywords found"
"298758197","Rowing Championship Tank","campaign_past_campaign, past_campaign_temp","","","Various","0","No matching keywords found"
"299105717","DG - Land of the Free Tank","campaign_past_campaign, Delta Gamma, past_campaign_temp","Delta Gamma","Delta Gamma","Delta Gamma","90","Highest score match"
"299117933","Theta Floral V-Neck Tank","campaign_past_campaign, Kappa Alpha Theta, past_campaign_temp","Kappa Alpha Theta","Kappa Alpha Theta","Kappa Alpha Theta","90","Highest score match"
"299680905","2014 Senior Bar Crawl Racerback","campaign_past_campaign, past_campaign_temp","","","Various","0","No matching keywords found"
"299816477","Alpha Breezy Crop Tank.","campaign_past_campaign, past_campaign_temp","","","Various","0","No matching keywords found"
"299818917","AOPi Cabobandz - Pink","campaign_past_campaign, past_campaign_temp","AOPi","Alpha Omicron Pi","Alpha Omicron Pi","80","Highest score match"
"299821889","ALPHA CHI KIND OF GUY UCLA","campaign_past_campaign, past_campaign_temp","Alpha Chi","Alpha Chi Omega","Alpha Chi Omega","80","Highest score match"
"299920101","Pi Phi Barn Dance 2014 Tee","campaign_past_campaign, past_campaign_temp","Pi Phi","Pi Beta Phi","Pi Beta Phi","80","Highest score match"
"299921041","Pi Phi Barn Dance 2014 Tank","campaign_past_campaign, past_campaign_temp","Pi Phi","Pi Beta Phi","Pi Beta Phi","80","Highest score match"
"299921469","Pi Phi Barn Dance 2014 Long Sleeve","campaign_past_campaign, past_campaign_temp","Pi Phi","Pi Beta Phi","Pi Beta Phi","80","Highest score match"
"300644333","Pike Suga Shack Bro Tank","campaign_past_campaign, past_campaign_temp","PIKE","Pi Kappa Alpha","Pi Kappa Alpha","80","Highest score match"
"300646237","Kaotic and Patriotic Tank","campaign_past_campaign, past_campaign_temp","","","Various","0","No matching keywords found"
"300660561","2014 Greek Week 'DGAF' Tank","campaign_past_campaign, past_campaign_temp","","","Various","0","No matching keywords found"
"301809989","CSU Hawaiian Camp Hat","campaign_past_campaign, past_campaign_temp","","","Various","0","No matching keywords found"
"301815725","AXO Disney Shirt","campaign_past_campaign, past_campaign_temp","AXO","Alpha Chi Omega","Alpha Chi Omega","80","Highest score match"
"301867609","2014 ADPi Diamond Ball Racerback","campaign_past_campaign, past_campaign_temp","ADPI","Alpha Delta Pi","Alpha Delta Pi","80","Highest score match"
"301868581","2014 ADPi Diamond Ball Pocket Tee","campaign_past_campaign, past_campaign_temp","ADPI","Alpha Delta Pi","Alpha Delta Pi","80","Highest score match"
"302710105","ADPi Blood Drive Tank","campaign_past_campaign, past_campaign_temp","ADPI","Alpha Delta Pi","Alpha Delta Pi","80","Highest score match"
"302714133","UCSB Annual Fund Tank","campaign_past_campaign, past_campaign_temp","","","Various","0","No matching keywords found"
"302717473","Diva Definition Tank","campaign_past_campaign, past_campaign_temp","","","Various","0","No matching keywords found"
"303795685","ADPi ""Bow Tank"" Racerback","campaign_past_campaign, past_campaign_temp","ADPI","Alpha Delta Pi","Alpha Delta Pi","80","Highest score match"
"303811881","""Shasta Lake"" Bro Tank","campaign_past_campaign, past_campaign_temp","","","Various","0","No matching keywords found"
"303813997","USAnchor Bro Tank","campaign_past_campaign, past_campaign_temp","","","Various","0","No matching keywords found"
"303821693","Kappa Delta Floral Snapback","campaign_past_campaign, past_campaign_temp","Kappa Delta","Kappa Delta","Kappa Delta","100","Highest score match"
